R D2 F2 L' U2 F' R2 U' B' L' D R B L2 R B F2 R;y';R' F R2 U' U' L2' D;R' U' R L' U L
B2 F2 U2 R2 B2 L' F2 U' F' L2 U2 B' U' B F2 R' U B F2;x2;R2' U' F L F;U U L' U L U' L' U' L
B2 D2 U B2 D' R2 B2 R' D' B2 D' B D2 F' U R F' U2;x y;D U R' F R2 D2;U U L U' L'
D' F2 D B' R2 D' B' R2 D B R' D2 B' D' F R' F L;y' x';D' R' u' L u;U' R U R'
L' R' F2 L2 U2 L2 U L2 U' F' R B' D U2 R F2 L B2 R2;x;R' U M2';U R U R'
F2 D2 R' U2 B2 L U F' U L' R' D F' U B L' F U R2;y2 x;L' U l u R';y' R R' U' R' U' R L' U L
B' R2 B' L2 B D B' D R U F' R2 B2 F R B D R';x y';U' R2 D R' y' R' F R;R U' R' U y' U R' U' R
B2 U2 B D U L2 R2 F' R D' B' L R' F' R' B' F' L2 R' D' B' U2 R' B' U2;y2 z;U z' U' x U' U' R U' R U' U' z;R U R' y U' R U' R'
B' F R2 B' D B' L' D2 L2 D B' R2 B2 D' F' U2 B2 D2 U2 B' D2 B R B';z2;U z' U' R U z' U' L z';z R U R U'
U2 B F2 D2 U2 B R2 B F2 U' B2 D2 U' B F2 D' U L D' B D U F2 R' U';z y2;U' z U u' u' z';U z U R' U' R x' U' R U z'
B' U' L2 R2 B2 F R2 D U L2 R' B L' B' R' F D' U' F' L' R' U' B2 D R;x';R2 U x U' L' z';y R U' R'
U2 B D2 R2 F' D2 F2 L2 D2 U L' F L2 R' D' L' R' F' U;z2;U' R' U' F D' R' y' R' D';y' U R U' U' R' U' R U R'
U R2 F2 D2 B2 D F2 D' B2 L2 D B' F U F L D2 B' L D' L2;z2;U' U' R U' U' R y R' y R';y y' U R U R' U R U' R'
F R2 F D' R2 B D2 R' U B2 F' R2 D' B' L' F' U F';y x2;R z' R2 x z R' D' U' U' R2;U' R' U' U' R y' U' R' U R
L U' B U2 R' F2 D2 L2 F L' D' F2 R2 F2 L2 U F2 U2 F2 B2 U;y x2;U' F R' D';y' R U' R' y U' R' U R
L2 U' R' L B U' F2 R L2 F' D F2 L2 U2 L2 F2 D F2 D F2 R2;z2;R D R y' R' U' R' F D D;y' U' R' U' R2 U R'
R' B2 U2 B2 D2 L' U2 L B2 R U2 B' D' R' D L' F' L U' L R2;y';D' r' U' r' D L' D2;U2 R U' R' U2 R' U' R U' R' U R
L2 U' R2 F2 D' F2 L2 D' R2 F' D2 L' B R' D R F' L B D';x' z;U2 r' U' R' F U L2 D2;y' R' U' R
U2 F' U2 R D' F D2 R L' U' R2 U B2 D F2 U2 R2 B2 U2;x;R D F' x L2 D2;R U R' y R U R'
B' L' U B R' U F D F2 R L2 B2 D B2 D' R2 D' L2 B2 D2 L2;x2;R' F R2 D2 U F' D;U' R U' R'
B L2 D' F' U' F L' U2 B R2 U2 R2 B2 U R2 U' F2 U2 D' R2;y' z2;L F' U' R' F;U' R U R' U' y' R U' R'
L2 D2 B2 D' L2 R2 B2 U F2 U2 R2 F' U2 F2 U L B' L' F' L' R;x2;R' F B' R2 D F;R U' x' U L' U' M'
D2 L' B2 L D2 B2 U F' R2 F' L' B D' L' R' D' U' B' L';x2;R2' F2 R R' D' R' D';L' U U L2 U L'
U F2 R2 U L2 U F2 L2 F2 U' F2 L' B' L R' F U R2 D2 B L2;x2 y;D' F' U' R2 D D R;U' R U' R' U' L' U' L
D2 B L2 B2 U2 B2 D R' D2 F' D' R B L' D' R' B L2 F2;x2;D R2 D R' R U r U' x' D;R U' R' U' U' R U' R' U' r' F' r
L2 B2 L2 B2 D L2 U L2 B' F R' U L2 F L' U' R2 B' D';x2;R r U' r' U' R2 D' R D;U' R U' R' R' U R
R' D L D B2 L' B' R2 U' F2 D2 L' B2 U2 L U2 R' L';x2;D' r U' r' U R;U' R' U2 R U' R' U R
B2 D2 F' U2 R' D R2 D R F R U B F2 U B2 U' L';F R' D L U R' F R D';y U' R U' R' U' y' L' U L
U F L' B2 D B2 R2 B U R' B2 R U2 F2 R' F2 B2 L' B2 R;y x';U R' F u L' u;y' R U' R' U2 R U' R'
B2 D B2 D L2 D L2 D2 L2 B2 D' B' U2 R B2 F2 U B' D' B F2;y;D2' R' D F' U R2';U2 r U' r' F L U L'
B2 D2 F2 L U2 B2 L' F2 D2 B2 U2 F' R D2 B2 R2 B U F' D L;y';D R F B';U R U R' U' U' R U R'
B' L2 D2 R2 F D2 F' D2 U2 B' L2 U L D2 U2 B F D L B U2;x2;U' F' x L2' l U R D2;y' U R U' R'
R F U2 B R2 B L2 R2 D2 R' B' L U2 B U2 F2 R2 F U' R' D2 U2 L U' F;z2;L D' L U' R' U R' F;U' y R U' R2' U R
B' D' L U2 R2 D R2 F2 B2 U R2 B2 U R B2 L2 B D2 F U B F' R2 D R';y x2;U' R' U' R' F D L F';y' R U R'
B' U2 L' U2 D F B2 U F L2 F2 R2 B D B L2 F2 R2 U' R' L' B' F' R' L;y x2;F' L' D' U R' F D';y' y' U' R' U' U' R U' U' R' U R
B2 F2 U2 F D' F' R2 F' L D' F2 L B D2 R D' L B U F D2 L' F2 L' U';x2;F F D2 L U L F' R';R U R' U' R U R' U L U L'
D2 L2 D' F U' B2 U L F' B2 R U2 L D U R' B2 D L R' D U L2 U' R2;x2;D R' L F2 R U' R' D2;U' R' U' R
F2 D2 B' U2 L2 B' L2 F2 L2 U2 F2 D R2 B' U2 R F L2 U L;y' x';F' F' U' r' L' D' R' D';U y' R U R' U R U' R'
B2 U2 F' D2 B R2 B2 R2 U2 R2 U2 R' B F L' R' B2 D' L B2 F2;y2;D2 R';y' U' R' U' R L U' L'
F' U' L F' D2 R' B' L2 F' L2 B2 R2 D L2 U L2 U2 L2 U2;y';D R r U' r' L';L' U L R U R' L U L'
D' F2 R U F B L' D L B U' R2 L2 B2 U2 R2 U R2 L2 D' R2;y x2;D F D' R' D' L';U y' R' U' R U L' L U' L' U L
D' F2 D' F2 L2 F2 D2 F2 U' R2 U' F U2 R' F' U B R2 B' R' D;z2;r2' D' L' F' L';U U' U' R U R' L' U L
D2 F D L' U' F2 U2 F D B' L2 U F2 R2 U2 R2 L2 F2 U2 B2 U';y2;F R D F D L' D;R' U' U' R U R' U' R
U' B2 D' R2 D B2 D F2 L2 D' R2 B' F2 L D' L R2 D' B D2 L2;x';U' r2' U' l' R';U y' R U' R' U' L' U' L
F2 D' U2 F2 L2 B2 L2 D B2 D L U R' F' R D B F' U B' F;y x2;L F' F' D' R' U R' F D D;U R U' R'
L' B2 F2 R D2 L U2 B2 R2 D2 L D' L' R' D2 B' R' D2 U' F' L;x2 y;D F R D U' U L R' F R D' D';U U R U' R' U2 L' U' L
L F2 L D2 B2 F2 R B2 D2 B2 D2 F U R2 B D2 F U' R' F;y2;F D D R' U' R' F u';U R U' R' U R' U' R
D L2 U2 F2 R2 U L2 R2 U2 B2 U2 L' D' F' R' D2 B' R2 F2;y x2;U L F' R u' R;U' y U' R U' R'
R2 D2 B2 L2 R2 F R2 D2 B2 U2 B D L' B' D' F' U2 L2 D L U';x2 y;U R' F D D U' F R';U U y' U' L' U U L
B2 U2 R2 D2 U F2 U L2 U' L' U2 R2 D B L D2 F2 D F' R2;x2 y';R2 x z U' R B R' U2 z' U' R B R' U2 x';U' R U' R' U' R U R' U2 R U' R'
F' R2 B U2 F' L' F2 U' R U2 D2 R2 B2 R2 L' F2 B2 U2 R2;x;R D2' R' D';U' R U' U' R' U2 L' U' L
D' U' R2 U' F2 R2 U F' L2 B D U F2 R B R' B U2;z2;D' M2' D' D';U' U R' U R U' d' R' U' R
D2 B' R2 F' L B2 L D' B' R D2 L2 B2 L B2 L' D B2;y x';U2 R2' z' x' u' R u';U' L U' L'
R2 D' U' L2 U' R' F R' B2 R D' R2 B R2 B D2 U';x2 y;U' R' F y2' R2' U' F2 D' D';U U R' U R d' U' R' U' R
D' R2 D2 B2 L' D B' D B2 R2 B' U' L B U' R' B U2;y x2;D l' U2 x' L2' D' D';U' U' R U' R' d R' U' R
R2 U' R2 B2 R2 D' R2 U2 R2 L2 F2 R' B' L B' R' L' F R2 F2 L2;x2 y';U R D y' R2;U2' R U R' y R' U R
B L2 U2 F' R2 F D L' F' R D F' L' D2 R D B';y' x';U2 R' U' x' y U R2;U' R U R' y U R U' R'
U2 F2 D2 F2 D' L2 U2 R' D' F R2 B2 U L F2 D' B R2 U';z2;R2' F R L D L;U y' R U R' U' y R' U' R
D' F2 D' R2 F2 U L2 B L2 D2 R2 D' L F2 U L R D' B2;z2;L2' D' R' F' D;y' U' R U R' d R' U' R
L2 D2 L U2 L D2 F U' F D2 L R F' D' B F2 L R' F;z2;D2 L' D' R2' F R;y R U' U' R2' U' R
U R2 D L' R2 B' D' L2 R2 D2 B U F2 L R2 D' B' F2;x2;D' r U2 l;U U' R' U R y' R' U R
D2 L D2 B2 U2 R' D' B' F2 U F L2 U L R D L U L';x2;R' F R2 D2 R D R;U' R U R' U R U' R'
D2 F2 L R2 B2 F2 D' F2 L D' F' U B' D' L R D B D';y x2;D R' B' U' R' F x z U' x' U' D R' D;U y' R' U R U' R' U' R
U B2 L2 B2 F2 D2 L F' D2 U2 R B D B' R' F2 D L2 R2;y x';D x' U' R2 F;U' R' U2 R U' U' R' U R
B2 F2 D L2 U R2 U' L2 F2 U2 B2 U' B U B D2 F U' L2;x2 y;L' D' R' U L2';U L U' L'
D2 F2 U2 L' U2 R2 D' R F2 R D' B' D2 R' D' U L2 R' U2;x2 y;U D R U y' R F R;U' x' R U L' U' M'
D2 L2 D R2 U L' D2 U2 B D R2 D2 U F' L B' D' R2 U2;x2 y;D' D' L' R' F R D' R' D2;U' R U' U' R' r' U' R U M'
D2 F2 L' R F D' F2 R U2 B L' B' U F2 U2 B R U2;x2;D R U y' R' U' R' F;U U L' U' L U' y L U L'
L2 D2 F2 L2 R' U2 F2 L D L' F' U2 B2 F2 U' B' L R U;z2;r U' D R' U x' D';R U' R' R' U R
B L2 B2 R2 B F' L2 U' R2 D' B' R' F' L F2 U2 F2 D R';x y2;U r' R D R2 L2';U U' U' R U' U' R' U2 L' U' L
R2 F2 U2 F D2 U2 B F U2 F2 U' L' D L2 F R' D F R;x2;U' D' L D2' F' L';U L' U2 L y' L' U L
L2 F2 R2 D L2 F2 U' R2 U B2 D' R F R D' U F D U L D;x y;R' D F' D D l B' x;y' L U2 L' U' L U L2'
F' R2 B D2 B2 L2 D2 B D2 F2 L' D R B L B D' U R2 F';y2;U' U' R' F U' y R U R D2';U' L U L' R U' R'
L2 R2 F2 L2 D' B2 D2 R2 U L2 B R2 U2 L' D L D L;x y;U R' y' R2 D2' R' U' R';U' y U' R U' R' U' F U' F'
F' D' R2 B2 L' F' U F2 D' R' U2 F2 D2 R2 D2 F' U2 F2 U2 L2;x' y';U r' D2' L D;R' U' R U L' U L
U2 B2 U2 L2 B2 R2 F2 U' L2 U' L' D2 F R' F L' D F' U' B;x y2;R2' D F U' R' D2';y U' R' U R U' R' U' R
B R2 D' B2 D F2 U B2 L' U R2 U2 F R2 F' L2 D2 L2 D2 B2;x' y';D' x' L R' F;y R U R' U R U' R'
L' B D' R U2 F L' U2 D' B2 U2 B D2 F' L2 B D2 F R2 L2;x2;D' U' L U' F' D;U L' U L
B2 F2 L2 U' R2 U' B2 F2 U2 R2 U2 R D L2 B2 D U' R B' R D;x' y;R' D R' F D';y' U L' U L
U F2 D B2 F2 D2 B2 R2 B2 L2 U2 B U2 F' U2 R F R' B2 R2 U';x' y';L D' R' F' U F' U D';L U' L'
R2 F L2 F' D2 U2 F L2 U2 F' L R2 D L' B2 L' F' D' R' B2;y2 x;R' F U' R U R D F';R U R' U' U' R U' R'
F' U2 L2 B' D2 F L2 R2 B' F2 D2 R' F R2 B2 L' D' B D2 B F;y' x;U' R' U' z U' z' U' R R U z2';U' R U' R' y U' R' U R
D2 L' B2 D2 L D2 F2 D2 R2 D2 R' D F' L U2 B' F2 U L R B2;y2;U z' U' R U' U' R z x U R z;R' U' R R U R'
L2 F2 D' F2 U B2 R2 D' L2 R2 U F D' B R' U L' D B2 F' D';y x';D R z U' R R F' z' U z' U' U' z';U' z U' R U z'
U' D' R' F' B R2 B R' D L' B2 R' F2 R L B2 D2 B2 R2 F2;z;F' U R U R y U R U' U' z2';U R' U' R
D R2 B2 D2 B2 F2 D L2 D R2 D F' D' U' L' U2 B' L2 F D F;z y2;U x U R x' U' z U F' R U' R' z;z U' R' U' U' R U' z'
B2 R2 B' U B2 D' F2 B U2 L' U D' L' R2 D2 R F2 L2 R U' L2 F2 B L' D;x2;R' U2' R' F y D' R' D;U' y L' U L
L2 R2 U R2 U B2 D' L2 F2 L2 B2 F' D' B2 U R F' R' D2 L F';x2;R2' F  D F2 D2 F';y' U' R U R' d' R' U' R
L D2 R D2 B2 L F2 D2 U2 B2 F2 U' B R B2 R2 B2 F U' F' R2;x2 y';L U' F R' U' y R2;U L U L'
B2 F2 U2 L B2 L' F2 L2 F2 L' U R2 U B' D' L U2 L' D2 B;z2 y';U' L R2' F;U' R U R' y' U R' U' R
U' F' U R2 F R' L' B' L2 F U' B2 R2 L2 D' L2 F2 U' R2 U2;z' y';l F R2 y' F D F2;y R U' R' y U' R' U R
U2 F2 L' B2 L F2 L2 R' D2 F2 R2 U F U' B' D2 R D' L2 B2 D';x2 y';R U F2 D L D';R U' R' U' L' U' L
L' U R U D' L' D2 B' L F' B L2 U' B2 L2 D2 L2 D' L2 F2 U;z2;L D R D2 R;y U2 R U R' y' U R' U' R
L2 F2 R2 B2 F' U2 B F2 R' U2 F2 U L' R2 B2 D' F L;x' z';l F B' R' L' D2;U R U' R' U R' U' R
B D' F' L' U' L2 F B' U B2 R F2 R2 L' U2 B2 L2 B2 R F2;z2 y;R' F' D2 R' F2 D;y' R U' R' U y R U' R'
B2 D' B2 R2 U R2 D B2 R2 D B2 F' D' L' F2 D2 R2 B' U' F2 D';z2 y;R F D L R';U' y R U R' U2 R U R' U' R U R'
L U2 R2 F2 R' B2 D2 U2 L B2 D' L R' B F' R2 D' L R' F;z2 x;U D l F R' D F' D;U R U' R' U2 R U' R'
U' B2 U L2 D2 L2 U' F2 L2 U2 L' R B' L2 D' F' L F L' R;x2;L F' R' F D' R D2;U2 L' U L
B2 F' U2 R2 U2 F' D2 B' L2 B' F' D F D B' U' R D2 R B' L;z2 y;R D' R' D2 R;U R' U2 R U2 L U L'
R2 F' D2 L2 B U2 L2 F R2 F2 L B F U L' R2 U' F R U;y;U R' U' r2' U2 R2;L' U L y' U L' U' L
D F2 D2 U R2 D2 L2 B' F' D U' F' D F' R B2 F U2 R';y x';U x' L F' L D' R D';y' L U' L'
L B2 F2 L' B2 L B' D' R' U R' B' L F R B U' L';z2;U' L F' U2 R' U' R';y L U' L'
B2 U' L2 D2 U R' D' F' U' R D2 R U' B2 R2 B F' L' F;y';D' L' D' R' F R' D';y' R U R' y L U L'
D F2 D L2 B2 D L2 D2 B2 U F2 L' B' U' R F2 U' R U2 F' D;x2 y';R2' F D2;U' R U' R' U y' R' U R
D F2 U' R2 D L2 U2 R2 D' B2 F2 R' D F L B D B U2 L' D;x2 y;R B2 L F' D;y U' U y' R U R' U2 L' U' L
R2 U' B2 U' L2 B2 L2 F2 L2 U F2 R' U' B2 U' B F2 L B' D' F';z2;R U y' R' F R2 D2 R;U y' R U' R'
B2 R2 U' B2 R2 U' B2 F2 R2 D U B' R2 D F' R' B F2 D2 F2 L' U';x2 y;R' D' B' R2 D' L2;U2' R U' R' U' R' U' R
U R2 B2 D' F2 L2 U2 B2 L2 D U' L' B2 R' B2 U F R' D' L2 B D2;x2 y;R' B' y' R' U R' F D L';U y' R U R'
B2 L2 U B2 R2 U B2 F2 U' F2 U' R U2 B' R2 U' L' U2 B' L2 D U2;x2;L F2 R' B' R';U R' U' R y' R' U R
U L2 D2 U' B2 R2 D' B2 L2 D B L B F' R U' B' R2 B' D' U2;z2;R D L D' y' R' D';U R U R' U' y L U' L'
D2 L2 U2 R2 B2 U' F2 U' F2 U2 R' B2 F L' U R2 B2 D2 U L' U';y x2;U' R' F R D U L' U L';U R U' R' U2 y' R' U' R
U2 L2 F2 D2 L2 B2 D2 L2 U' R2 D F U2 R' B2 L2 D R' F2 R F U2;x2 y;R' U' F R' D' y R2;U2 R' U R L' U2 L y' L' U L
R2 U2 R2 U2 F2 L2 B2 D R2 D2 L' B R L2 B D' F' D F2 R U';z2;U' R' F B' D2;y R' U R U' y L U L' U L U' L'
R2 U B2 R2 F2 U F2 D' B2 R2 U L' B' U2 R2 U B' R' D' B' R U2;x2 y;R2 F U' L2 R';U2 R' U R
L2 D' B2 L2 D' B2 R2 U' F2 U' B2 L D R B2 L' B' U' F' L D2 L2;x2 y;L F' y R' F R D y' U' L;U' L U' L'
B U F' B' D U F' D U2 B2 R2 B F' D F R' B D2 R2 U2;y z2;U' L l U R2 x' D;U' L' U L d R' U R
R' B R D' U2 R' B' F2 L' U' D' F2 U2 L B' R' D2 R2 F2 D;y2;U R' L2 F';L' U' U L U L' U L U' L' U' L
L2 B2 F' U R L' B R' L F2 U R' D2 F' R B' F2 R D B;z2;U' D' R' F L2';U L U L' U2 R' U' R
L2 D' U' B2 D F D2 U B2 R2 F' L R2 F2 L F2 L U' B' D2 R2 B2 R' L B2;y2;D F2 D;U' R' U R
R D2 R' B2 R2 U' L B D' R' F' L2 F' L2 D2 F' L2 F' U2 F2 D2;R' D R D2 R';R U R' L U L'
D2 U2 F2 L F' D B' R B' R B2 F' L' D' R B U R';x2;D' R L;U R U' R'
U2 L2 B D2 B' R2 B2 R2 B' L2 D2 R D' F' D2 B D2 L2 D' R U;y x';D r' R' D R2 D';U2' R' U R U L U L'
D' R2 B' L' F2 D2 L2 D L' R' B2 F' L D' U2 L2 D U2 B' F2 D F L U' R;F D2;R U' R'
B' F' U2 L' F2 R' L D U F B2 D R U D' F' D' B' R L2 D U' L' B' F2;z2;R' F D2 F';y U2 R U' R'
F2 L2 R2 F' L D F2 R2 F2 R2 F' R B' R' F2 B L2 D' R D' U2 L' B2 D2 R;y' z2;R';U2 L' U2 L
R' U2 L U' B2 D F L' B L U2 L2 U2 B2 L2 U' F2 U L2 B2;y x2;L U L F' D' D' L;L' U' L U L' U L U' L' U L U' U' L' U L
U2 B' R2 B' L' D2 F' U' B2 F2 R F2 D' F U' F2 L2 R';x' y';D U L F' R;F L D F B' L' F D' F' U' D2 R F2 L U2 B2 R U2 L' B2 R;x2';R U' F' r x' F2 R2;y' U R U R' U2' R U' R' U R U' R' U
L2 U' L2 B2 L2 B2 D2 R2 D' R2 U B' U L F' R' B2 D2 U F' R;z2;R' D F R U R y' R' F R;U2 y' R U' R'
F2 D2 B2 R B L' B R' D R2 B' R2 B' L2 B2 U2 D2 R2 B';D' R2' F R;U' U' R' U' R U' R' U R
F U2 B' D' F2 D2 R' F2 L' U2 B2 D2 F D2 L2 F' D2 B' L2 F';x2 y;D2' R' L F';U' R U2 R' U' R U R'
D L2 B2 R U R' L' U' F' D R U2 D2 R B2 R2 F2 L B2 D2 L';x2 y';L F2 R2 B2 D;y' R' U R U' R' U' R
D L2 R2 D' L U' B2 R2 U' D F' U2 F U R D2 B' R U' B' U R' D2 U F2;z2 y';U2 R' U2 R' F;R' U R U' R' U' R
U B2 L2 B2 D' L2 D' F2 L2 F2 D L B' U' D' R' F' R2 F D2 B';x2;D2 F R y' U' R' F R;U y' R U' R' U R U R'
U B2 L2 B2 D' L2 D' F2 L2 F2 D L B' U' D' R' F' R2 F D2 B';x2;D2 F R y' U' R' F R;d R U' R' U R U R'
U B2 L2 B2 D' L2 D' F2 L2 F2 D L B' U' D' R' F' R2 F D2 B';y x2;D2 R B U' R' F R;L U L' R U' R'
D F2 L2 F2 U' L2 U' B2 L2 B2 U L F' D' U' R' B' R2 B U2 F';y;D2 r U x' y R u R' u';R' U R U' R' U' R
B R2 D2 R2 F' D2 F' L2 D2 L2 F D R' B' F' U' L' U2 L F2 R';x;F D' R' D' R2 y R;U' R U' R' U R' U' R
U B2 L2 B2 D' L2 D' F2 L2 F2 D L B' U' D' R' F' R2 F D2 B';x2;F R D' R' D' y' R' D2;U L F' L'
U L2 F2 L2 D' F2 D' R2 F2 R2 D F L' U' D' B' R' B2 R D2 L';x2;D2 U2 r U x' D' R' D;U L U L' U' L U L'
U B2 L2 B2 D' L2 D' F2 L2 F2 D L B' U' D' R' F' R2 F D2 B';x2;D2 F R y' U' R' F R;R U' R' d' U' L U L'
L F2 U2 F2 R' U2 R' B2 U2 B2 R U F' L' R' D' B' D2 B R2 F';z';D2 F R y' U' R' F R2;U' R' U2 y L U L'
U L2 F2 L2 D' F2 D' R2 F2 R2 D F L' U' D' B' R' B2 R D2 L';y x2;D2 F R2 U2' R' D F D';L U' L'
U R2 B2 R2 D' B2 D' L2 B2 L2 D B R' U' D' F' L' F2 L D2 R';x2 y;L U2' x' R D' R' D;R' U R2 U' R'
U2 B D2 B2 L2 D2 B F R2 U L' F R B' L R' U' B2 R' D U;x y;L U R F R D';U L' U2 L2 U L'
D2 L R2 B2 L U B2 D2 R D2 U' B D' B L U2 F2 R2 D' B R B2 F' L2 R2;y x2;r R' U x' D x U2' z U2' x';U R' U' R y z U' R' U z'
L F L2 U' B F' R D B2 D2 R' U B D' B' D' L2 R B' L F' U2 R B U;x;D' U' x' U' R' F;y R' U R
U2 B R2 U' B2 D2 B2 R' F' R2 F' L' D B U R2 D;z2;U2 R' F;L' U L U' L U L'
U2 B2 R2 U F2 D B2 R2 F2 U F2 R' U B2 F' R2 D F' U2 B2 F2;y x2;L2 F' L' D L D';U' L' U2 L2 U L'
F' D2 B2 F' U2 L U' R2 B F U R' F2 U' F2 D U';x;D2 L' R' u' R;R' U' R
D2 R' F2 U' F U' L' R2 F' L' F2 D U2 L F U2 R' U';y2;R2 x B' y L F R D' x L U x';R U R' d' R U' R'
U2 R2 D2 R' D2 B2 F' U2 B2 L U2 F R2 F U R D2 B' R';U' D2 l D' R';U' R' U' R U2 R' U R
R F2 D2 U2 R D2 L' F R2 D' B2 F' U R' D2 B' U2 L B2;y2;D F R' D L D2;U' R' U' R R' U' R U R' U' R
F L2 F' L2 F' L' U' B' R D' F2 L2 F' L' B' U L2 F R';r U' x R D' R' D2;R U2 R' y' R U R'
F D2 F' R2 F L D2 B R F' D F2 L' B' F2 R2 F U2 F2;R U2 x' D' R2;U2 R U' R' d L U' L'
L2 U D R2 D R2 F2 U F' R' B' D2 B2 D L' R B2 U' L2 R;y z;U' R2 U' r U2' x' U' x' R U';x U2' R' U' R U R'
L2 R2 D2 B' F2 U2 F' D2 L2 D2 F2 U L2 B U R' B D R U2 B';x2 y;U R' U' U' R' F D U';L' U U L U' L' U R' L
F2 U2 F2 L2 U' F2 D L2 U F2 U B L2 R B2 L' D F' L F' R2;y x';D R' D F R' U R' u;R U R'
B L2 F2 D2 F U2 F L2 B D2 U R D' L B F U' L' B U R2;x2;R2 D' R' y R' u' R;U' L' U L y' R' U2' R
F2 U2 F2 U' F2 R2 D' B2 F2 U2 R' B R2 U2 L D L B' R' B2 R2;y';D r' R' F R' D';R U2' R' U' R U R'
D2 F2 D2 L D2 L F' D' F2 R' F R' D2 L2 F' D2 R' B' F2;x y';R2' D2 R y R D';R' U R y' R U R'
U2 F2 R2 F D2 B2 F U2 B L D' L B' F2 L F L2 R' D2;y2 x';L2 F' L' D2;R' U' R d' L' U L
U2 L2 U' B2 L2 B2 F2 D B' D R' D F' L2 D R' F U2 B2;x;M' U x' D2;U y' U R U' R2' U R
D L2 D B2 D' B2 R2 F' R D B2 D R' D' L2 B L U L2;x y';U' R' F y' U D R' U' R' F;U' U' R U R2' U' R
U F B2 L' D2 L2 F U' D F2 R2 B L2 F R2 D2 F2 U2;x' z;U' R U' R2 z' x U z';U R' U' R
L' R' U2 F2 L U2 B F2 D' U R' B2 R D' F' U' L' B L;y' x;r U D R D F';U' R' U' R U' y' R' U' R
R2 U F2 L2 D R2 D' U B2 U2 B D F L U F2 L U' F2 L' U';x' y';F' R2 U D' R' D D;U2 R U R'
B2 D2 R2 D2 L2 F R2 F2 L2 U2 F2 L U F' R2 B R' B' D2 L';x';F U2 R D D F' D' R2';U' U' L' U L
D2 R2 U' R2 D B2 D' U' R2 U' L2 R' F' U2 F2 R' U L2 F' U F2;x' y;F D' F2 R U R;U R' U' R
F2 D B2 D' B2 D2 B2 U2 L2 U2 B' D R' F L2 D B2 D F2;x' y;R U' F' U' L u';U R' U' R
L2 D2 F2 U' B2 U F2 R2 F2 D R2 F D R F D2 B2 D2 F2 D' R';F D D L2';R U' R' U R U R'
U2 R2 D B2 R2 D B2 D' F2 U' F' D2 R D U' F L' F2 R U;y';D R' F' D L;y' R U R' U' R U R'
L2 F' L2 F R2 F' D2 B2 U2 L2 R' U2 R' B' U' L2 U' B2 L D;y x;D' F' R R2' F2 D D U' R;L' U' L
D B L U' B U2 F' R2 L F2 R' U2 B2 U2 R' D2 F2 L;x y;R' B' R2 D F U' F R' D D;y' R' U R2 U' R'
L' F2 D' F' L' F2 U R' D B L2 F2 B2 D F2 R2 U2 B2 R2 U F2;z2;R D R' F R;U2 R U' R' U' y' R' U' R2
L B2 U' D B2 D2 R' F' D' B U2 L' U2 F2 B2 L U2 L2 U2 B2 L';y;r' D R U x' D;U U L U' L'
D2 F2 D2 F2 L2 B2 L2 D' L2 B2 U' R B2 U2 L2 B' F U' F' U;y x';R D R x' D2' R L D;R' U R2 U' R'
D2 B2 F2 D' L2 B2 D' B2 D2 U' L2 F L B' L D2 U' L' U R2 F2;y;D' F' D' F' R' D';U y' R' U' R y U' R U R'
D2 B2 U F2 U F2 U B2 R2 B2 U2 L R2 D' U' L' F' L U' R U2;x2;R D D R F R2 D;U' y U' R U' R'
B' U2 B' R2 B R2 F' L2 U2 B' F2 D B2 F2 L U2 B F L' D U';y';D R' D R2 D F';y' R U R' d' L L' L U L'
F2 R2 D2 L2 F' L2 B F L2 D2 L2 D' F R B' U' L' F R2 U' F2;x2;L F' R' U' r' U r D;y' R' U R U' y' R' U R
B L2 F2 R2 D2 L2 B U2 B' L2 F U' F R' F2 D' B' F' U L';r D L' r' F R' F D' L;D' U' R' U R U' D R U  R'
U' B2 D' F2 U R2 B2 F2 U2 B2 F2 L U L' F' D2 L' B' D B' U';z2;F2 U2' R2 L';U y' R U2 R' U' R U R'
B R2 F L2 F R2 F2 D2 F D2 F' D B L2 U2 L' D2 R F U' F;x';U' R' U' x' D' R';U' y' R' U' R y U' R U R'
U2 B' U2 B2 D2 U2 L2 F' U2 L2 B' R' U' F2 L' B' F U' F2 L' B';D x U' r' D' R' D;L' U2 L U L' U' L
D B D2 F' R2 B D' F' L U2 R2 L2 U' L2 U' F2 U L2 U2 R2;y;D R D D R' D';L U' L' U' y R' U' R
R2 F' L U2 B2 D2 B U2 R D' U' B U F' D2 B';x2;U' r U x' R2;U U y' R' U2' R U' R' U R
B2 D2 L B2 R2 D2 B2 L B2 L' U2 F2 R2 F U R D U F' U2 F' R';x' z;R U' U' x' D2 R D';U' R U' R' U y' R' U R
B2 R' F2 L U2 F2 L D2 B2 F D F2 D' R B' D2 R B2 F2;x';D' U L U U z' U' z x';U' L' U L U L' U' L
B R2 U' F B L2 D2 R' F U R2 B D2 L2 B R2 B U2 L2 F2;z x';D x R U z U' U' x' D;U R U' U' R' U' y' R U' U' R'
L U R' F' U2 L U' L' B' U B2 L2 D2 F2 R2 U B2 D R2 F2;z;R' U' U' x' D y L U' R' U' U' z U' R U;x' z' R' U' U' R
R' U F' L2 D2 L' F' L2 B2 U2 F L2 B2 U' D2 F2 U D2 F2;x2 y;D' U' R R x U' z U R' U' R' U' R;U' R' U' R
